smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
CC(C)(C)CCOc1cc(-c2ccc(C(N)=O)cc2)cc2[nH]nc(N)c12,2511.89,0.0,0.0,1,0,Ki,CHEMBL2001398,CHEMBL1201862
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,158.49,0.0,0.0,1,0,Ki,CHEMBL202721,CHEMBL1201862
Nc1nc(=O)[nH]c2sccc12,50118.72,0.0,0.0,1,0,Ki,CHEMBL2007097,CHEMBL1201862
Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(N)=O)c1,501.19,0.0,0.0,1,0,Ki,CHEMBL1974328,CHEMBL1201862
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,794.33,0.0,0.0,1,0,Ki,CHEMBL509032,CHEMBL1201862
NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccc[nH]2)C(=O)N3)c1)Cc1ccccc1,316.23,0.0,0.0,1,0,Ki,CHEMBL1980407,CHEMBL1201862
O=C1NCc2ccc(-c3ccc(Cl)cc3)cc21,79432.82,0.0,0.0,1,0,Ki,CHEMBL2002202,CHEMBL1201862
COc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cc1,1000.0,0.0,0.0,1,0,Ki,CHEMBL1975927,CHEMBL1201862
OC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,31.62,0.0,0.0,2,0,Ki,CHEMBL1986943,CHEMBL1201862
c1ccc(Nc2ncnc3ccccc23)cc1,63095.73,0.0,0.0,1,0,Ki,CHEMBL289959,CHEMBL1201862
Nc1ncc2cccc(-c3ccccc3)n12,31622.78,0.0,0.0,1,0,Ki,CHEMBL1997119,CHEMBL1201862
CC(Nc1cncc(-n2cnc3ccc(C#N)cc32)n1)c1ccccc1F,1995.26,0.0,0.0,1,0,Ki,CHEMBL1977138,CHEMBL1201862
c1ccc(C2CCc3[nH]ncc3C2)cc1,39810.72,0.0,0.0,1,0,Ki,CHEMBL2000879,CHEMBL1201862
O=C1Nc2cc(-c3ccc(O)cc3)ccc2C1=Cc1ccc[nH]1,1258.93,0.0,0.0,1,0,Ki,CHEMBL1980329,CHEMBL1201862
c1nc(-c2ccc3c(c2)OCO3)c2cc[nH]c2n1,1258.93,0.0,0.0,1,0,Ki,CHEMBL2004515,CHEMBL1201862
O=C(Nc1cccc(C2Nc3ccc4ccccc4c3C3C=CCC32)c1)c1ccc(F)cc1,1000.0,0.0,0.0,1,0,Ki,CHEMBL1992042,CHEMBL1201862
Fc1ccc(-c2ccc3nccn3n2)cn1,79432.82,0.0,0.0,1,0,Ki,CHEMBL1967211,CHEMBL1201862
CN1c2ccc(N)cc2C(c2ccccc2)c2cc(N)ccc21,794.33,0.0,0.0,1,0,Ki,CHEMBL1991734,CHEMBL1201862
CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,100.0,0.0,0.0,1,0,Ki,CHEMBL21156,CHEMBL1201862
COc1cc(-c2csc3c(C=CC(=O)NCCN(C)C)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,125.89,0.0,0.0,1,0,Ki,CHEMBL1989267,CHEMBL1201862
Nc1n[nH]c2ncc(Br)cc12,19952.62,0.0,0.0,1,0,Ki,CHEMBL2002105,CHEMBL1201862
