smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
N#CC(C#N)=Cc1cc(O)ccc1[N+](=O)[O-],24000.0,0.0,0.0,1,0,Ki,CHEMBL77085,CHEMBL1124610
N#CC(C#N)=Cc1ccc(O)c(O)c1,11000.0,0.0,0.0,1,0,Ki,CHEMBL76904,CHEMBL1124610
N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,3500.0,0.0,0.0,1,0,Ki,CHEMBL296407,CHEMBL1124610
N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,1000.0,0.0,0.0,1,0,Ki,CHEMBL310798,CHEMBL1124610
N#CC(C#N)=Cc1ccc(O)c([N+](=O)[O-])c1,49000.0,0.0,0.0,1,0,Ki,CHEMBL308134,CHEMBL1124610
N#CC(C#N)=C(O)c1cc(O)c(O)c(O)c1,4500.0,0.0,0.0,1,0,Ki,CHEMBL309598,CHEMBL1124610
N#CC(C#N)=Cc1ccc(C=O)cc1,20000.0,0.0,0.0,1,0,Ki,CHEMBL311119,CHEMBL1124610
N#CC(C#N)=Cc1cc(O)cc(O)c1,10000.0,0.0,0.0,1,0,Ki,CHEMBL76905,CHEMBL1124610
COc1cc(C=C(C#N)C#N)cc(O)c1O,2200.0,0.0,0.0,1,0,Ki,CHEMBL80155,CHEMBL1124610
N#C/C(=C/c1cc(O)ccc1O)C(=O)O,24000.0,0.0,0.0,1,0,Ki,CHEMBL76642,CHEMBL1124610
COc1cc(C=C(C#N)C#N)ccc1O,67000.0,0.0,0.0,1,0,Ki,CHEMBL77869,CHEMBL1124610
N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,850.0,0.0,0.0,1,0,Ki,CHEMBL77030,CHEMBL1124610
COc1cc(C=C(C#N)C#N)cc([N+](=O)[O-])c1O,55000.0,0.0,0.0,1,0,Ki,CHEMBL307179,CHEMBL1124610
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)O,70000.0,0.0,0.0,1,0,Ki,CHEMBL73820,CHEMBL1124610
COc1cc(C=C(C#N)C#N)cc(Br)c1O,50000.0,0.0,0.0,1,0,Ki,CHEMBL77298,CHEMBL1124610
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,160.0,0.0,0.0,1,0,Ki,CHEMBL268868,CHEMBL1127678
COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OC,24.0,0.0,0.0,1,0,Ki,CHEMBL248044,CHEMBL1140464
COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3F)c2cc1OC,36.0,0.0,0.0,1,0,Ki,CHEMBL246419,CHEMBL1140464
COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3cccc(Br)c3)c2cc1OC,52.0,0.0,0.0,1,0,Ki,CHEMBL248425,CHEMBL1140464
COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccc(Br)cc3)c2cc1OC,220.0,0.0,0.0,1,0,Ki,CHEMBL400742,CHEMBL1140464
COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccc(Oc4ccccc4)cc3)c2cc1OC,80.0,0.0,0.0,1,0,Ki,CHEMBL245996,CHEMBL1140464
COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccc(Cl)cc3)c2cc1OC,44.0,0.0,0.0,1,0,Ki,CHEMBL247196,CHEMBL1140464
N#Cc1cnc2cc(-c3ccc(CN4CCOCC4)cc3)ccc2c1N[C@@H]1C[C@H]1c1ccccc1,80.0,0.0,0.0,1,0,Ki,CHEMBL399438,CHEMBL1140464
N#Cc1cnc2ccc(-c3ccc(CN4CCOCC4)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,400.0,0.0,0.0,1,0,Ki,CHEMBL247024,CHEMBL1140464
N#Cc1cnc2ccc(-c3ccc(CN)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,40.0,0.0,0.0,1,0,Ki,CHEMBL245800,CHEMBL1140464
N#Cc1cnc2ccc(-c3cccc(CN4CCOCC4)c3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,340.0,0.0,0.0,1,0,Ki,CHEMBL245799,CHEMBL1140464
COc1cc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2cc1OC1CCN(C)CC1,360.0,0.0,0.0,1,0,Ki,CHEMBL245798,CHEMBL1140464
COc1cc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2cc1OCCCN1CCN(C)CC1,3.0,0.0,0.0,1,0,Ki,CHEMBL248393,CHEMBL1140464
COc1cc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2cc1OCCCN1CCOCC1,8.4,0.0,0.0,1,0,Ki,CHEMBL248392,CHEMBL1140464
COCCOc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OC,60.0,0.0,0.0,1,0,Ki,CHEMBL401251,CHEMBL1140464
COc1cc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2cc1OCCCc1cccnc1,220.0,0.0,0.0,1,0,Ki,CHEMBL248391,CHEMBL1140464
COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OCCCc1cccnc1,68.0,0.0,0.0,1,0,Ki,CHEMBL248222,CHEMBL1140464
COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OCCCN1CCOCC1,52.0,0.0,0.0,1,0,Ki,CHEMBL248221,CHEMBL1140464
COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OCCN1CCOCC1,64.0,0.0,0.0,1,0,Ki,CHEMBL401054,CHEMBL1140464
COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OCc1ccccc1,120.0,0.0,0.0,1,0,Ki,CHEMBL248220,CHEMBL1140464
COc1ccc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2c1,360.0,0.0,0.0,1,0,Ki,CHEMBL401644,CHEMBL1140464
COc1ccc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2c1,180.0,0.0,0.0,1,0,Ki,CHEMBL248045,CHEMBL1140464
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,1.6,0.0,0.0,1,0,Ki,CHEMBL257411,CHEMBL1141539
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,8.866666666666667,8.284121357553055,2.7613737858510183,9,0,Ki,CHEMBL939,"CHEMBL1240298,CHEMBL5365460,CHEMBL5579821,CHEMBL5653594"
Clc1ccc(CNc2ccnc3oc4ccccc4c23)cc1,500.0,0.0,0.0,1,0,Ki,CHEMBL1290177,CHEMBL1287713
