smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
Cn1c(-c2nonc2N)nc2ccccc21,540.0,0.0,0.0,1,0,Ki,CHEMBL1078717,CHEMBL1153801
CCn1c(-c2nonc2N)nc2ccccc21,50.0,0.0,0.0,1,0,Ki,CHEMBL365286,CHEMBL1153801
CC(C)n1c(-c2nonc2N)nc2ccccc21,40.0,0.0,0.0,1,0,Ki,CHEMBL1079208,CHEMBL1153801
Nc1nonc1-c1nc2ccccc2n1C1CC1,95.0,0.0,0.0,1,0,Ki,CHEMBL1079293,CHEMBL1153801
Nc1nonc1-c1nc2ccccc2n1C1CCC1,4.0,0.0,0.0,1,0,Ki,CHEMBL1079294,CHEMBL1153801
Nc1nonc1-c1nc2ccccc2n1C1CCCC1,13.0,0.0,0.0,1,0,Ki,CHEMBL1079295,CHEMBL1153801
Nc1nonc1-c1nc2ccccc2n1C1CCCCC1,12.0,0.0,0.0,1,0,Ki,CHEMBL1078929,CHEMBL1153801
Nc1nonc1-c1nc2ccccc2n1CC1CC1,12.0,0.0,0.0,1,0,Ki,CHEMBL1078930,CHEMBL1153801
Nc1nonc1-c1nc2ccccc2n1CC1CCC1,69.0,0.0,0.0,1,0,Ki,CHEMBL1078820,CHEMBL1153801
CC(C)Cn1c(-c2nonc2N)nc2ccccc21,22.0,0.0,0.0,1,0,Ki,CHEMBL1079040,CHEMBL1153801
Nc1nonc1-c1nc2ccccc2n1-c1ccccc1,110.0,0.0,0.0,1,0,Ki,CHEMBL1078426,CHEMBL1153801
N#Cc1ccccc1-n1c(-c2nonc2N)nc2ccccc21,26.0,0.0,0.0,1,0,Ki,CHEMBL1078427,CHEMBL1153801
N#Cc1cccc(-n2c(-c3nonc3N)nc3ccccc32)c1,800.0,0.0,0.0,1,0,Ki,CHEMBL1078537,CHEMBL1153801
N#Cc1ccc(-n2c(-c3nonc3N)nc3ccccc32)cc1,800.0,0.0,0.0,1,0,Ki,CHEMBL1078538,CHEMBL1153801
COc1ccccc1-n1c(-c2nonc2N)nc2ccccc21,31.0,0.0,0.0,1,0,Ki,CHEMBL1078539,CHEMBL1153801
COc1cccc(-n2c(-c3nonc3N)nc3ccccc32)c1,1900.0,0.0,0.0,1,0,Ki,CHEMBL1078155,CHEMBL1153801
COc1ccc(-n2c(-c3nonc3N)nc3ccccc32)cc1,550.0,0.0,0.0,1,0,Ki,CHEMBL1078245,CHEMBL1153801
COc1ccc2c(c1)nc(-c1nonc1N)n2C1CCC1,39.0,0.0,0.0,1,0,Ki,CHEMBL1080072,CHEMBL1153801
COC(=O)c1ccc2c(c1)nc(-c1nonc1N)n2C1CCC1,410.0,0.0,0.0,1,0,Ki,CHEMBL1080073,CHEMBL1153801
