smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,53.0,0.0,0.0,1,0,Ki,CHEMBL298445,CHEMBL1149116
COc1ccccc1C(=O)c1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1N,159.0,0.0,0.0,1,0,Ki,CHEMBL383875,CHEMBL1137323
Cc1ccccc1C(=O)c1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1N,584.0,0.0,0.0,1,0,Ki,CHEMBL437330,CHEMBL1137323
CN1CCN(c2ccc(Nc3ncc(C(=O)c4ccccc4C(F)(F)F)c(N)n3)cc2)CC1,821.0,0.0,0.0,1,0,Ki,CHEMBL385039,CHEMBL1137323
CN1CCN(c2ccc(Nc3ncc(C(=O)c4cccc(F)c4)c(N)n3)cc2)CC1,450.0,0.0,0.0,1,0,Ki,CHEMBL214458,CHEMBL1137323
COc1c(C(=O)c2cnc(NC3CCN(S(C)(=O)=O)CC3)nc2N)cc(F)c(F)c1F,267.0,0.0,0.0,1,0,Ki,CHEMBL214183,CHEMBL1137323
COc1cc(F)c(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,1.0,0.0,0.0,1,0,Ki,CHEMBL213713,CHEMBL1137323
COc1cc(F)c(F)cc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,6.0,0.0,0.0,1,0,Ki,CHEMBL215086,CHEMBL1137323
COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,1.0,0.0,0.0,1,0,Ki,CHEMBL384304,CHEMBL1137323
CS(=O)(=O)N1CCC(Nc2ncc(C(=O)c3c(F)cccc3F)c(N)n2)CC1,17.0,0.0,0.0,1,0,Ki,CHEMBL265903,CHEMBL1137323
COc1cccc(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,3.0,0.0,0.0,1,0,Ki,CHEMBL385733,CHEMBL1137323
COc1ccc(Cl)cc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,36.0,0.0,0.0,1,0,Ki,CHEMBL385373,CHEMBL1137323
COc1ccc(F)cc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,7.0,0.0,0.0,1,0,Ki,CHEMBL268507,CHEMBL1137323
COc1cc(F)ccc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,21.0,0.0,0.0,1,0,Ki,CHEMBL277351,CHEMBL1137323
