smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
Nc1nc2c([nH]1)c(=O)n(CC1CC1)c(=O)n2CC1CC1,7500.0,0.0,0.0,1,0,Ki,CHEMBL356323,CHEMBL1127705
O=C(c1ccc(-c2ccsc2)o1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,0.71,0.0,0.0,1,0,Ki,CHEMBL342922,CHEMBL1145958
COc1ccc(-c2cnc(N3Cc4c(nc5ccccc5c4O)C3c3ccc4c(c3)OCCO4)nc2)cc1,0.52,0.0,0.0,1,0,Ki,CHEMBL131892,CHEMBL1135774
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,1.832,0.11737120600896962,0.05248999904743757,6,1,Ki,CHEMBL192,"CHEMBL1135774,CHEMBL1136605,CHEMBL1145958,CHEMBL1148396,CHEMBL4265950"
COc1ccc(-c2cnc(N3Cc4c(nc5ccccc5c4O)C3c3ccc4c(c3)OCO4)nc2)cc1,0.31,0.0,0.0,1,0,Ki,CHEMBL131718,CHEMBL1135774
COc1ccc(-c2cnc(N3Cc4c(nc5ccccc5c4O)C3c3ccc4c(c3)CCC4)nc2)cc1OC,1.14,0.0,0.0,1,0,Ki,CHEMBL336291,CHEMBL1135774
O=C(c1ccc(-c2cccc(C(F)(F)F)c2)o1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,0.98,0.0,0.0,1,0,Ki,CHEMBL344152,CHEMBL1145958
O=C(c1ccc(-c2ccc(O)cc2)o1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,0.73,0.0,0.0,1,0,Ki,CHEMBL335784,CHEMBL1145958
CN1CCN(C(=O)c2ccc(-c3ccc(C(=O)N4Cc5c(nc6ccccc6c5O)C4c4ccc5c(c4)CCO5)o3)cc2)CC1,1.78,0.0,0.0,1,0,Ki,CHEMBL342197,CHEMBL1145958
O=C(c1cc2ccc(O)cc2o1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,0.35,0.0,0.0,1,0,Ki,CHEMBL336003,CHEMBL1145958
O=Cc1ccc(-c2ccc(C(=O)N3Cc4c(nc5ccccc5c4O)C3c3ccc4c(c3)OCO4)o2)cc1,2.59,0.0,0.0,1,0,Ki,CHEMBL343345,CHEMBL1145958
O=C(c1ccc(-c2cccc([N+](=O)[O-])c2)o1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,1.3,0.0,0.0,1,0,Ki,CHEMBL422100,CHEMBL1145958
O=C(O)c1ccc(-c2ccc(C(=O)N3Cc4c(nc5ccccc5c4O)C3c3ccc4c(c3)OCO4)o2)cc1,1.01,0.0,0.0,1,0,Ki,CHEMBL136521,CHEMBL1145958
O=C(c1ccc(-c2ccncc2)o1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,0.31,0.0,0.0,1,0,Ki,CHEMBL138949,CHEMBL1145958
O=C(c1ccccc1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,2.49,0.0,0.0,2,0,Ki,CHEMBL344366,"CHEMBL1145958,CHEMBL1148396"
Oc1c2c(nc3ccccc13)C(c1ccc3c(c1)CCO3)N(c1ncccn1)C2,1.08,0.0,0.0,1,0,Ki,CHEMBL132689,CHEMBL1135774
