smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
CC(c1ccccc1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,10620.0,0.0,0.0,1,0,Ki,CHEMBL108417,CHEMBL1134945
CCCCCCC(c1ccccc1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,1591.0,0.0,0.0,1,0,Ki,CHEMBL322717,CHEMBL1134945
Cc1ccc(C(c2ccc(C)cc2)N2CC[C@H]2[C@H](N)c2cccc(Cl)c2)cc1,801.0,0.0,0.0,1,0,Ki,CHEMBL110138,CHEMBL1134945
CCCCC(c1cccc(F)c1)N1CC[C@H]1[C@H](N)c1cccc(Cl)c1,1599.0,0.0,0.0,1,0,Ki,CHEMBL110379,CHEMBL1134945
COc1ccc([C@H](N)[C@@H]2CCN2C(c2ccccc2)c2ccccc2)cc1,865.0,0.0,0.0,1,0,Ki,CHEMBL448155,CHEMBL1134945
N[C@H](c1cccc(Cl)c1)[C@@H]1CCN1C(c1ccc(F)cc1)c1ccc(F)cc1,2176.0,0.0,0.0,1,0,Ki,CHEMBL321462,CHEMBL1134945
CCCCC(c1ccccc1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,2248.0,0.0,0.0,1,0,Ki,CHEMBL107288,CHEMBL1134945
CCCCC(c1ccccc1)N1CC[C@H]1[C@H](N)c1cccc(Cl)c1,1815.0,0.0,0.0,1,0,Ki,CHEMBL108893,CHEMBL1134945
N[C@H](c1cccc(Cl)c1)[C@@H]1CCN1C(c1cccc(Cl)c1)c1cccc(Cl)c1,7159.0,0.0,0.0,1,0,Ki,CHEMBL327118,CHEMBL1134945
N[C@@H](c1ccc(Cl)cc1)[C@@H]1CCN1C(c1ccccc1)c1ccccc1,586.0,0.0,0.0,1,0,Ki,CHEMBL108904,CHEMBL1134945
CCCCC(c1cc(F)cc(F)c1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,5551.0,0.0,0.0,1,0,Ki,CHEMBL324895,CHEMBL1134945
N[C@H](c1cccc(C(F)(F)F)c1)[C@H]1CCN1C(c1ccccc1)c1ccccc1,516.0,0.0,0.0,1,0,Ki,CHEMBL317479,CHEMBL1134945
CCC(c1ccccc1)N1CC[C@H]1[C@H](N)c1cccc(Cl)c1,7217.0,0.0,0.0,1,0,Ki,CHEMBL320804,CHEMBL1134945
CCCC(c1ccccc1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,4130.0,0.0,0.0,1,0,Ki,CHEMBL110933,CHEMBL1134945
CCCCCC(c1ccccc1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,2148.0,0.0,0.0,1,0,Ki,CHEMBL106084,CHEMBL1134945
CCCCC(c1cccc(F)c1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,4705.0,0.0,0.0,1,0,Ki,CHEMBL106190,CHEMBL1134945
Cc1ccc([C@H](N)[C@@H]2CCN2C(c2ccccc2)c2ccccc2)cc1,488.0,0.0,0.0,1,0,Ki,CHEMBL110126,CHEMBL1134945
CCCCC(CCCC)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,9666.0,0.0,0.0,1,0,Ki,CHEMBL106359,CHEMBL1134945
N[C@H](c1cccc(Cl)c1)[C@@H]1CCN1C(c1cccc(F)c1)c1cccc(F)c1,4317.0,0.0,0.0,1,0,Ki,CHEMBL324897,CHEMBL1134945
CCCCCC(c1ccccc1)N1CC[C@H]1[C@H](N)c1cccc(Cl)c1,1939.0,0.0,0.0,1,0,Ki,CHEMBL108995,CHEMBL1134945
CCCCC(c1cc(F)cc(F)c1)N1CC[C@H]1[C@H](N)c1cccc(Cl)c1,3975.0,0.0,0.0,1,0,Ki,CHEMBL108900,CHEMBL1134945
CCC(c1ccccc1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,8067.0,0.0,0.0,1,0,Ki,CHEMBL106235,CHEMBL1134945
Cc1ccc([C@H](N)[C@@H]2CCN2C(c2ccccc2)c2ccccc2)cc1F,152.0,0.0,0.0,1,0,Ki,CHEMBL108894,CHEMBL1134945
N[C@@H](c1cc(F)cc(F)c1)[C@@H]1CCN1C(c1ccccc1)c1ccccc1,4245.0,0.0,0.0,1,0,Ki,CHEMBL419179,CHEMBL1134945
CCCCCCC(c1ccccc1)N1CC[C@H]1[C@H](N)c1cccc(Cl)c1,1494.0,0.0,0.0,1,0,Ki,CHEMBL106155,CHEMBL1134945
N[C@H](c1cccc(Cl)c1)[C@@H]1CCN1C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,3452.0,0.0,0.0,1,0,Ki,CHEMBL106785,CHEMBL1134945
N[C@H](c1cccc(Cl)c1)[C@@H]1CCN1C(c1ccc(Br)cc1)c1ccc(Br)cc1,2502.0,0.0,0.0,1,0,Ki,CHEMBL320582,CHEMBL1134945
N[C@@H](c1cccc(Cl)c1)[C@@H]1CCN1C(c1ccccc1)c1ccccc1,1654.0,0.0,0.0,1,0,Ki,CHEMBL324635,CHEMBL1134945
N[C@@H](c1ccc(Oc2ccccc2)cc1)[C@@H]1CCN1C(c1ccccc1)c1ccccc1,5401.0,0.0,0.0,1,0,Ki,CHEMBL106043,CHEMBL1134945
N[C@@H](c1cccc(F)c1)[C@@H]1CCN1C(c1ccccc1)c1ccccc1,1766.0,0.0,0.0,1,0,Ki,CHEMBL431445,CHEMBL1134945
CCCC(c1ccccc1)N1CC[C@H]1[C@H](N)c1cccc(Cl)c1,6015.0,0.0,0.0,1,0,Ki,CHEMBL106366,CHEMBL1134945
CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3c2cccn2C)c2ccccc2)cc1,59.0,0.0,0.0,1,0,Ki,CHEMBL63563,CHEMBL1147544
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,35.4,0.0,0.0,1,0,Ki,CHEMBL217379,CHEMBL1144926
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(N)=O,2750.0,0.0,0.0,1,0,Ki,CHEMBL2369408,CHEMBL1144926
Cc1cc(O)cc(C)c1C[C@H](N)[C@H](O)C/C=C/[C@@H](O)[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,1.6,0.0,0.0,1,0,Ki,CHEMBL1161417,CHEMBL1145973
Cc1cc(O)cc(C)c1C[C@H](N)[C@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)NCCc1ccccc1,0.24,0.0,0.0,1,0,Ki,CHEMBL1161413,CHEMBL1145973
CCN(CC)C(=O)c1ccc(/C(=C2\C[C@H]3CC[C@@H](C2)N3CCc2ccccc2)c2ccccc2)cc1,72.15,0.14999999999999858,0.10606601717798111,2,0,Ki,CHEMBL302801,"CHEMBL1147544,CHEMBL1148435"
O=C1[C@@H](Cc2ccccc2)C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1.4,0.0,0.0,1,0,Ki,CHEMBL610046,CHEMBL1127619
O=C1/C(=C\c2ccccc2)C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1.9,0.0,0.0,1,0,Ki,CHEMBL101519,CHEMBL1127619
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,15500.0,0.0,0.0,1,0,Ki,CHEMBL2369407,CHEMBL1144926
Cc1cc(O)cc(C)c1C[C@H](N)[C@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,1.2,0.0,0.0,1,0,Ki,CHEMBL1161415,CHEMBL1145973
CCNC(=O)c1ccc(/C(=C2\C[C@H]3CC[C@@H](C2)N3CCc2ccccc2)c2ccccc2)cc1,0.26,0.0,0.0,1,0,Ki,CHEMBL63651,CHEMBL1147544
CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CC=C(C)C)c2cccc(O)c2)cc1,2.52,0.0,0.0,1,0,Ki,CHEMBL65259,CHEMBL1147544
CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3Cc2cccs2)c2ccc(OC)cc2)cc1,13.48,0.0,0.0,1,0,Ki,CHEMBL67326,CHEMBL1147544
Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@@H](O)[C@@H](Cc1ccccc1)C(=O)NCCc1ccccc1,0.37,0.0,0.0,1,0,Ki,CHEMBL1161429,CHEMBL1145973
CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3Cc2ccccc2Cl)c2cccc(OC)c2)cc1,57.74,0.0,0.0,1,0,Ki,CHEMBL304214,CHEMBL1147544
C=CCN1[C@@H]2CC[C@H]1C/C(=C(/c1ccccc1)c1ccc(C(=O)NCC)cc1)C2,10.52,0.0,0.0,1,0,Ki,CHEMBL68342,CHEMBL1147544
Oc1ccc2c3c1O[C@H]1[C@@H](Nc4ccccc4)CC[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,0.19,0.0,0.0,1,0,Ki,CHEMBL610550,CHEMBL1127619
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O,19500.0,0.0,0.0,1,0,Ki,CHEMBL2369394,CHEMBL1144926
CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3Cc2ccccc2Cl)c2ccc(OC)cc2)cc1,122.0,0.0,0.0,1,0,Ki,CHEMBL279638,CHEMBL1147544
CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3Cc2[nH]cnc2C)c2ccccc2)cc1,61.0,0.0,0.0,1,0,Ki,CHEMBL306463,CHEMBL1147544
CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCO)c2ccccc2)cc1,76.0,0.0,0.0,1,0,Ki,CHEMBL292332,CHEMBL1147544
Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@@H](O)[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,1.2,0.0,0.0,1,0,Ki,CHEMBL1161412,CHEMBL1145973
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(=O)O,15100.0,0.0,0.0,1,0,Ki,CHEMBL2369393,CHEMBL1144926
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)O,11.9,0.0,0.0,1,0,Ki,CHEMBL269483,CHEMBL1144926
NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H]1CCCN1C(=O)[C@@H](N)Cc1ccccc1,0.69,0.0,0.0,1,0,Ki,CHEMBL1161419,CHEMBL1145973
Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.17,0.0,0.0,1,0,Ki,CHEMBL1161414,CHEMBL1145973
O=C(NC1CC1)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1,1.01,0.0,0.0,1,0,Ki,CHEMBL307973,CHEMBL1147544
O=C(NC1CCCCC1)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1,717.0,0.0,0.0,1,0,Ki,CHEMBL303148,CHEMBL1147544
C=CCN1C2CCC1CC(=C(c1ccc(C(=O)NCC)cc1)c1cccc(OC)c1)C2,13.8,0.0,0.0,1,0,Ki,CHEMBL303875,CHEMBL1147544
O=C(Nc1ccccc1)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1,4242.0,0.0,0.0,1,0,Ki,CHEMBL304466,CHEMBL1147544
CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3Cc2c[nH]cn2)c2ccccc2)cc1,101.0,0.0,0.0,1,0,Ki,CHEMBL416680,CHEMBL1147544
C=CCN1[C@@H]2CC[C@H]1C/C(=C(\c1ccccc1)c1ccc(C(=O)NCC)cc1)C2,19.09,0.0,0.0,1,0,Ki,CHEMBL302142,CHEMBL1147544
Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)O[C@@H](Cc1ccccc1)C(N)=O,0.45,0.0,0.0,1,0,Ki,CHEMBL1161425,CHEMBL1145973
CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2cccc(OC)c2)cc1,0.654,0.0,0.0,1,0,Ki,CHEMBL67289,CHEMBL1147544
Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)N[C@H](CO)Cc1ccccc1,0.16,0.0,0.0,1,0,Ki,CHEMBL1161427,CHEMBL1145973
CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCc2c[nH]c3ccccc23)c2ccccc2)cc1,84.0,0.0,0.0,1,0,Ki,CHEMBL66800,CHEMBL1147544
CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3)c2ccc(O)cc2)cc1,265.0,0.0,0.0,1,0,Ki,CHEMBL63912,CHEMBL1147544
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,1660.0,0.0,0.0,1,0,Ki,CHEMBL2369366,CHEMBL1144926
CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3Cc2ccccc2Cl)c2cccc(O)c2)cc1,14.98,0.0,0.0,1,0,Ki,CHEMBL433500,CHEMBL1147544
O=C1/C(=C/c2ccccc2)C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,11.6,1.2192894105447925,0.7039570693980961,3,0,Ki,CHEMBL252172,"CHEMBL1127619,CHEMBL3785070,CHEMBL4043100"
COCCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1,163.0,0.0,0.0,1,0,Ki,CHEMBL67144,CHEMBL1147544
CNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1,0.14,0.0,0.0,1,0,Ki,CHEMBL63309,CHEMBL1147544
O=C1[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)CC12Cc1ccccc1C2,1.4649999999999999,0.06500000000000006,0.04596194077712563,2,0,Ki,CHEMBL610293,"CHEMBL1127619,CHEMBL1130045"
O=C(Nc1nccs1)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1,53.0,0.0,0.0,1,0,Ki,CHEMBL67428,CHEMBL1147544
O=C(NCCF)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1,2.99,0.0,0.0,1,0,Ki,CHEMBL67735,CHEMBL1147544
CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCCc2ccccc2)c2ccccc2)cc1,4.8,0.0,0.0,1,0,Ki,CHEMBL67894,CHEMBL1147544
CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCOc2ccccc2)c2ccccc2)cc1,93.0,0.0,0.0,1,0,Ki,CHEMBL67088,CHEMBL1147544
