smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,5800.0,0.0,0.0,1,0,Ki,CHEMBL379218,CHEMBL1137422
O=C1Nc2ccccc2-c2ccnc3[nH]cc(c23)C1c1ccc(O)cc1,190.0,0.0,0.0,1,0,Ki,CHEMBL584052,CHEMBL1154754
CC(C)(C)c1ccc(C(=O)Nc2cc(-c3ccncc3)c[nH]c2=O)cc1,27.0,0.0,0.0,1,0,Ki,CHEMBL1765770,CHEMBL1765075
CN(C)c1ccc(C(=O)Nc2cc(-c3ccncc3)c[nH]c2=O)cc1,46.0,0.0,0.0,1,0,Ki,CHEMBL1765772,CHEMBL1765075
O=C(Nc1cc(-c2ccncc2)c[nH]c1=O)c1ccc(N2CCCCC2)cc1,12.0,0.0,0.0,1,0,Ki,CHEMBL1765097,CHEMBL1765075
CNc1cc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCCCC4)cc3)c2)ccn1,12.0,0.0,0.0,1,0,Ki,CHEMBL1765774,CHEMBL1765075
CNc1cc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCCCC4)cc3)c2)ncn1,83.0,0.0,0.0,1,0,Ki,CHEMBL1765775,CHEMBL1765075
CNc1cccc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCCCC4)cc3)c2)c1,81.0,0.0,0.0,1,0,Ki,CHEMBL1765776,CHEMBL1765075
CNc1cccc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCCCC4)cc3)c2)n1,148.0,0.0,0.0,1,0,Ki,CHEMBL1765777,CHEMBL1765075
CNc1cncc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCCCC4)cc3)c2)n1,155.0,0.0,0.0,1,0,Ki,CHEMBL1765779,CHEMBL1765075
CNc1cncc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCCCC4)cc3)c2)c1,270.0,0.0,0.0,1,0,Ki,CHEMBL1765780,CHEMBL1765075
CNc1cncc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCC[C@H]4CN4CCCC4)cc3)c2)n1,200.0,0.0,0.0,2,0,Ki,CHEMBL1765781,CHEMBL1765075
CNc1cncc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCC[C@H]4CN4CCCC4)cc3)c2)c1,1300.0,0.0,0.0,1,0,Ki,CHEMBL1765782,CHEMBL1765075
CNc1cc(F)cc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCC[C@H]4CN4CCCC4)cc3)c2)c1,400.0,0.0,0.0,1,0,Ki,CHEMBL1765783,CHEMBL1765075
CNc1cc(C#N)cc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCC[C@H]4CN4CCCC4)cc3)c2)c1,400.0,0.0,0.0,1,0,Ki,CHEMBL1765784,CHEMBL1765075
COc1ccccc1Nc1nc(N)n(-c2ccccn2)n1,12.0,0.0,0.0,1,0,Ki,CHEMBL1835741,CHEMBL1833953
COc1ccc(N2CCOCC2)cc1Nc1nc(N)n(-c2ccccn2)n1,60.0,0.0,0.0,1,0,Ki,CHEMBL1833992,CHEMBL1833953
