smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,580.0,0.0,0.0,3,1,Ki,CHEMBL521851,"CHEMBL1140078,CHEMBL1921798"
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1,29.0,0.0,0.0,2,0,Ki,CHEMBL1083192,"CHEMBL1156214,CHEMBL1921798"
Nc1ncc(-c2nc(N3CCOCC3)c3sccc3n2)cn1,42.0,0.0,0.0,1,0,Ki,CHEMBL594844,CHEMBL1156214
CN(Cc1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1)S(C)(=O)=O,10.0,0.0,0.0,1,0,Ki,CHEMBL1090598,CHEMBL1156214
CC(=O)N(C)Cc1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1,50.0,0.0,0.0,1,0,Ki,CHEMBL1090599,CHEMBL1156214
CC(C)(N)c1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1,59.0,0.0,0.0,1,0,Ki,CHEMBL1090600,CHEMBL1156214
CS(=O)(=O)c1cccc(-c2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)c1,5.0,0.0,0.0,1,0,Ki,CHEMBL1090601,CHEMBL1156214
Cc1c(-c2cccc(S(C)(=O)=O)c2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,4.0,0.0,0.0,1,0,Ki,CHEMBL1091977,CHEMBL1156214
Cc1c(CN2CCN(S(C)(=O)=O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,21.0,0.0,0.0,2,0,Ki,CHEMBL1091978,"CHEMBL1156214,CHEMBL1921798"
CC(=O)N(C)Cc1sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc2c1C,30.0,0.0,0.0,1,0,Ki,CHEMBL1091979,CHEMBL1156214
CN1CCN(C(=O)c2cccc(-c3cc4nc(-c5cnc(N)nc5)nc(N5CCOCC5)c4s3)c2)CC1,10.0,0.0,0.0,1,0,Ki,CHEMBL1090239,CHEMBL1156214
Cc1c(-c2cccc(C(=O)N3CCN(C)CC3)c2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,4.0,0.0,0.0,1,0,Ki,CHEMBL1093267,CHEMBL1156214
COc1ccc(-c2cc3c(C)nc(N)nc3n(C(C)C)c2=O)cn1,5.0,0.0,0.0,1,0,Ki,CHEMBL1258458,CHEMBL1255178
Cc1nc(N)nc2c1nc(-c1cn[nH]c1)c(=O)n2C(C)C,9.0,0.0,0.0,1,0,Ki,CHEMBL1234917,CHEMBL1255178
Cc1nc(N)nc2c1nc(-c1ccn[nH]1)c(=O)n2C(C)C,6.0,0.0,0.0,1,0,Ki,CHEMBL1258567,CHEMBL1255178
Cc1nc(N)nc2c1nc(-c1cnn[nH]1)c(=O)n2C(C)C,113.0,0.0,0.0,1,0,Ki,CHEMBL1258677,CHEMBL1255178
COc1ncccc1-c1nc2c(C)nc(N)nc2n(C(C)C)c1=O,3940.0,0.0,0.0,1,0,Ki,CHEMBL1258678,CHEMBL1255178
COc1ccc(-c2nc3c(C)nc(N)nc3n(C(C)C)c2=O)cn1,30.0,0.0,0.0,1,0,Ki,CHEMBL1258679,CHEMBL1255178
COc1ncc(-c2nc3c(C)nc(N)nc3n(C(C)C)c2=O)cn1,18.0,0.0,0.0,1,0,Ki,CHEMBL1258791,CHEMBL1255178
COc1cc(-c2nc3c(C)nc(N)nc3n(C(C)C)c2=O)ccn1,947.0,0.0,0.0,1,0,Ki,CHEMBL1258792,CHEMBL1255178
Cc1ccc(-c2nc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,5.11,0.0,0.0,1,0,Ki,CHEMBL1258910,CHEMBL1255178
Cc1nc(N)nc2c1nc(-c1cc[nH]n1)c(=O)n2C1CCOCC1,0.8,0.0,0.0,1,0,Ki,CHEMBL1258911,CHEMBL1255178
COc1ccc(-c2nc3c(C)nc(N)nc3n([C@H]3CC[C@H](O)CC3)c2=O)cn1,6.8,0.0,0.0,1,0,Ki,CHEMBL1257177,CHEMBL1255178
Cc1ccc(-c2nc3c(C)nc(N)nc3n(C3CCOCC3)c2=O)cn1,5.0,0.0,0.0,1,0,Ki,CHEMBL1257178,CHEMBL1255178
Cc1ccc(-c2nc3c(C)nc(N)nc3n([C@H]3CC[C@H](O)CC3)c2=O)cn1,0.85,0.0,0.0,1,0,Ki,CHEMBL1257295,CHEMBL1255178
COc1ccc(NC(=O)c2c(C)ccc3c(N)nc(C)nc23)cn1,1000.0,0.0,0.0,1,0,Ki,CHEMBL1668263,CHEMBL1667847
COc1ccc(NC(=O)c2cc(C)cc3c(N)nc(C)nc23)cn1,265.0,0.0,0.0,1,0,Ki,CHEMBL1668264,CHEMBL1667847
Cc1nc(N)c2ccc(C)c(C(=O)Nc3ccn[nH]3)c2n1,984.0,0.0,0.0,1,0,Ki,CHEMBL1668265,CHEMBL1667847
Cc1cc(C(=O)Nc2ccn[nH]2)c2nc(C)nc(N)c2c1,3.0,0.0,0.0,1,0,Ki,CHEMBL1668266,CHEMBL1667847
Cc1nc(N)c2cc(CN3CCOCC3)cc(C(=O)Nc3ccn[nH]3)c2n1,13.0,0.0,0.0,1,0,Ki,CHEMBL1668267,CHEMBL1667847
Cc1nc(N)c2cc(CN(C)C)cc(C(=O)Nc3ccn[nH]3)c2n1,1330.0,0.0,0.0,1,0,Ki,CHEMBL1668268,CHEMBL1667847
Cc1ccc(NC(=O)c2cccc3c(N)nc(C)nc23)cn1,31.0,0.0,0.0,1,0,Ki,CHEMBL1668269,CHEMBL1667847
Cc1ccc(NC(=O)c2c(C)ccc3c(N)nc(C)nc23)cn1,3250.0,0.0,0.0,1,0,Ki,CHEMBL1668270,CHEMBL1667847
Cc1cc(C(=O)Nc2ccc(C)nc2)c2nc(C)nc(N)c2c1,66.0,0.0,0.0,1,0,Ki,CHEMBL1668271,CHEMBL1667847
Cc1nc(N)c2cccc(C(=O)Nc3ccc(N(C)C)nc3)c2n1,1000.0,0.0,0.0,1,0,Ki,CHEMBL1668272,CHEMBL1667847
Cc1cc(C(=O)Nc2ccc(N(C)C)nc2)c2nc(C)nc(N)c2c1,162.0,0.0,0.0,1,0,Ki,CHEMBL1668274,CHEMBL1667847
Cc1nc(N)c2cccc(C(=O)Nc3cnc4[nH]ccc4c3)c2n1,5.0,0.0,0.0,1,0,Ki,CHEMBL1668275,CHEMBL1667847
Cc1nc(N)c2ccc(C)c(C(=O)Nc3cnc4[nH]ccc4c3)c2n1,216.0,0.0,0.0,1,0,Ki,CHEMBL1668276,CHEMBL1667847
Cc1cc(C(=O)Nc2cnc3[nH]ccc3c2)c2nc(C)nc(N)c2c1,17.0,0.0,0.0,1,0,Ki,CHEMBL1668277,CHEMBL1667847
Cc1nc(N)c2cccc(C(=O)Nc3cn[nH]c3)c2n1,21.0,0.0,0.0,1,0,Ki,CHEMBL1667869,CHEMBL1667847
Cc1cc(C(=O)Nc2cn[nH]c2)c2nc(C)nc(N)c2c1,84.0,0.0,0.0,1,0,Ki,CHEMBL1668279,CHEMBL1667847
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3sc(C(C)(C)O)cc3n2)cc1,3.0,0.0,0.0,3,0,Ki,CHEMBL1774349,"CHEMBL1773044,CHEMBL2176927,CHEMBL4007445"
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)OCCC3)cc1,10.0,0.0,0.0,1,0,Ki,CHEMBL1774350,CHEMBL1773044
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)COCC3)cc1,25.0,0.0,0.0,1,0,Ki,CHEMBL1774351,CHEMBL1773044
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)COC3)cc1,6.0,0.0,0.0,1,0,Ki,CHEMBL1774352,CHEMBL1773044
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)C(C)(C)OC3)cc1,1.4,0.0,0.0,1,0,Ki,CHEMBL1774353,CHEMBL1773044
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)C(C)(C)OC3=O)cc1,1.2,0.0,0.0,1,0,Ki,CHEMBL1773085,CHEMBL1773044
