smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,600.0,0.0,0.0,1,0,Ki,CHEMBL386630,CHEMBL1122309
CCC1(c2ccncc2)CCC(=O)NC1=O,1100.0,0.0,0.0,3,1,Ki,CHEMBL289116,"CHEMBL1123108,CHEMBL1123885"
C[C@]12CC[C@H]3[C@@H](CC=C4[C@H](O)CCC[C@@]43CO)[C@@H]1CCC2=O,800.0,0.0,0.0,1,0,Ki,CHEMBL1630273,CHEMBL1134295
C[C@]12CCCC=C1[C@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,6.0,0.0,0.0,2,0,Ki,CHEMBL1630261,"CHEMBL1134295,CHEMBL3751755"
C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43CO)[C@@H]1CCC2=O,10.433333333333334,3.282614134429381,1.8952181541584736,3,0,Ki,CHEMBL1629805,"CHEMBL1125884,CHEMBL1134295,CHEMBL3751755"
CC(=O)O[C@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,90.0,0.0,0.0,2,0,Ki,CHEMBL2112739,"CHEMBL1134295,CHEMBL3751755"
C[C@]12CC[C@H]3[C@@H](CC=C4[C@@H](O)CCC[C@@]43CO)[C@@H]1CCC2=O,3.4,0.0,0.0,2,0,Ki,CHEMBL1630274,"CHEMBL1134295,CHEMBL3751755"
C[C@]12CCC[C@@H](O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,58.0,0.0,0.0,1,0,Ki,CHEMBL3349856,CHEMBL1134295
C[C@]12CC[C@H]3[C@@H](C[C@@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O,110.0,0.0,0.0,1,0,Ki,CHEMBL1630267,CHEMBL1134295
C[C@]12CCC[C@H](O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,25.0,0.0,0.0,2,0,Ki,CHEMBL3349864,"CHEMBL1134295,CHEMBL3751755"
C[C@]12CCCC=C1[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,16.5,4.5,3.181980515339464,2,0,Ki,CHEMBL1629806,"CHEMBL1134295,CHEMBL3751755"
C[C@]12CC[C@H]3[C@@H](C[C@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O,250.0,0.0,0.0,1,0,Ki,CHEMBL1630266,CHEMBL1134295
CC(=O)O[C@@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,60.0,0.0,0.0,1,0,Ki,CHEMBL2111917,CHEMBL1134295
C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43CO)[C@@H]1CCC2=O,1000.0,0.0,0.0,2,0,Ki,CHEMBL1630911,"CHEMBL1127575,CHEMBL1134295"
C[C@]12CCCCC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,120.0,0.0,0.0,2,0,Ki,CHEMBL2311169,"CHEMBL1127575,CHEMBL1134295"
CC12CCC3C(C1CCC2=O)[C@H](Cc1ccccc1)CC1=CC(=O)CCC13C,18.9,0.0,0.0,1,0,Ki,CHEMBL98463,CHEMBL1128481
CC12CCC3C(C1CCC2=O)[C@H](CCc1ccccc1)CC1=CC(=O)CCC13C,13.1,0.0,0.0,1,0,Ki,CHEMBL99204,CHEMBL1128481
C[C@]12CCC(=O)C=C1C[C@@H](CCCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,16.5,0.0,0.0,2,0,Ki,CHEMBL3349657,"CHEMBL1128481,CHEMBL3751755"
C[C@]12CCC(=O)C=C1C[C@H](CCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,38.1,2.1000000000000014,1.4849242404917506,2,0,Ki,CHEMBL3349655,"CHEMBL1128481,CHEMBL3751755"
C[C@]12CC[C@H]3[C@@H]([C@H](Cc4ccccc4)CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,37.75,1.75,1.2374368670764582,2,0,Ki,CHEMBL3349658,"CHEMBL1128481,CHEMBL3751755"
C[C@]12CCC(=O)C=C1C[C@H](Cc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,40.25,4.25,3.005203820042827,2,0,Ki,CHEMBL3349656,"CHEMBL1128481,CHEMBL3751755"
C[C@]12CC[C@H]3[C@@H]([C@H](CCc4ccccc4)CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,36.0,0.0,0.0,2,0,Ki,CHEMBL3349659,"CHEMBL1128481,CHEMBL3751755"
C[C@]12CCC(=O)C=C1C[C@@H](Sc1ccc(N)cc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,18.0,0.0,0.0,3,0,Ki,CHEMBL3245357,"CHEMBL1128481,CHEMBL1149926,CHEMBL3244366"
C[C@]12C=CC(=O)C=C1C[C@@H](Sc1ccc(N)cc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,9.95,0.04999999999999982,0.03535533905932725,2,0,Ki,CHEMBL3349548,"CHEMBL1149926,CHEMBL3751755"
C#CC[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,8.466666666666667,4.845157949495099,2.797353246407251,3,0,Ki,CHEMBL2105261,"CHEMBL1124325,CHEMBL1124665,CHEMBL1130177"
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,35000.0,0.0,0.0,1,0,Ki,CHEMBL1571,CHEMBL1124665
C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C(O)CCl)C1CCC2=O,63.0,0.0,0.0,1,0,Ki,CHEMBL48160,CHEMBL1125704
C#CC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2CCC(=O)C=C21,65.8,0.0,0.0,1,0,Ki,CHEMBL113739,CHEMBL1130177
C[C@]12CCC3C(CCC4=CC(=O)[C@H]5CC[C@]43C5)C1CCC2=O,70.0,0.0,0.0,1,0,Ki,CHEMBL300921,CHEMBL1125704
C#CC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,37.0,0.0,0.0,1,0,Ki,CHEMBL113121,CHEMBL1130177
C[C@]12CCC3C(CCC4=CC(=O)[C@H]5C[C@@H](O)[C@]43C5)C1CCC2=O,870.0,0.0,0.0,1,0,Ki,CHEMBL297073,CHEMBL1125704
C[C@]12CCC(=O)C=C1C[C@@H](CCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,14.8,1.7000000000000002,1.2020815280171309,2,0,Ki,CHEMBL3349549,"CHEMBL1149926,CHEMBL3751755"
