smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,20.0,0.0,0.0,2,0,Ki,CHEMBL298445,"CHEMBL1145498,CHEMBL1149116"
Cc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)c(-c3ccc(F)cc3)nn2n1,20.0,0.0,0.0,1,0,Ki,CHEMBL182493,CHEMBL1138749
Cc1ccc2c(-c3ccnc(Nc4ccc(F)c(F)c4)n3)c(-c3ccc(F)cc3)nn2n1,10.0,0.0,0.0,1,0,Ki,CHEMBL182326,CHEMBL1138749
Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c(-c3ccc(F)cc3)nn2n1,10.0,0.0,0.0,1,0,Ki,CHEMBL183064,CHEMBL1138749
Cc1ccc2c(-c3ccnc(Nc4ccc(Cl)c(C(F)(F)F)c4)n3)c(-c3ccc(F)cc3)nn2n1,50.0,0.0,0.0,1,0,Ki,CHEMBL361038,CHEMBL1138749
c1ccc(Nc2nccc(-c3c(C4CC4)nn4ncccc34)n2)cc1,19000.0,0.0,0.0,1,0,Ki,CHEMBL362296,CHEMBL1138749
Fc1ccc(Nc2nccc(-c3c(C4CC4)nn4ncccc34)n2)cc1F,23000.0,0.0,0.0,1,0,Ki,CHEMBL185516,CHEMBL1138749
COCCOc1cnn2ncc(-c3ccnc(Nc4cccc(OC)c4)n3)c2c1,80.0,0.0,0.0,1,0,Ki,CHEMBL180593,CHEMBL1138749
Cc1ccc2c(-c3ccnc(Nc4ccc(F)c(F)c4)n3)c(-c3ccccc3)nn2n1,30.0,0.0,0.0,1,0,Ki,CHEMBL364197,CHEMBL1138749
Cc1ccc2c(-c3ccnc(Nc4ccc(Cl)c(C(F)(F)F)c4)n3)c(-c3ccccc3)nn2n1,100.0,0.0,0.0,1,0,Ki,CHEMBL186010,CHEMBL1138749
Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c(-c3ccccc3)nn2n1,30.0,0.0,0.0,1,0,Ki,CHEMBL361723,CHEMBL1138749
Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3cccc(C(F)(F)F)c3)nn2n1,790.0,0.0,0.0,1,0,Ki,CHEMBL364539,CHEMBL1138749
Cc1ccc2c(-c3ccnc(Nc4ccc(F)c(F)c4)n3)c(-c3cccc(C(F)(F)F)c3)nn2n1,1580.0,0.0,0.0,1,0,Ki,CHEMBL186195,CHEMBL1138749
Cc1ccc2c(-c3ccnc(Nc4ccc(Cl)c(C(F)(F)F)c4)n3)c(-c3cccc(C(F)(F)F)c3)nn2n1,630.0,0.0,0.0,1,0,Ki,CHEMBL184657,CHEMBL1138749
Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c(-c3cccc(C(F)(F)F)c3)nn2n1,150.0,0.0,0.0,1,0,Ki,CHEMBL189617,CHEMBL1138749
Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3ccc(F)cc3)nn2n1,20.0,0.0,0.0,1,0,Ki,CHEMBL189459,CHEMBL1138749
c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,14.5,4.5,3.181980515339464,2,0,Ki,CHEMBL359554,"CHEMBL1138749,CHEMBL1817560"
CN(c1ccccc1)c1nccc(-c2cnn3ncccc23)n1,19900.0,0.0,0.0,1,0,Ki,CHEMBL360866,CHEMBL1138749
Cc1ccccc1Nc1nccc(-c2cnn3ncccc23)n1,6000.0,0.0,0.0,1,0,Ki,CHEMBL366259,CHEMBL1138749
COc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,10.0,0.0,0.0,2,0,Ki,CHEMBL187081,"CHEMBL1138749,CHEMBL3045221"
CC(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,30.0,0.0,0.0,1,0,Ki,CHEMBL359963,CHEMBL1138749
CCC(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,120.0,0.0,0.0,1,0,Ki,CHEMBL185871,CHEMBL1138749
