smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,2.7,0.0,0.0,1,0,Ki,CHEMBL257411,CHEMBL1141539
CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CS)NC(=O)[C@H](CS)NC(=O)[C@@H](N)CCCCN)C(=O)O,30000.0,0.0,0.0,1,0,Ki,CHEMBL1240683,CHEMBL1240344
COc1ccc(CNc2c(Nc3ccncc3)c(=O)c2=O)c(OC)c1,794.33,0.0,0.0,1,0,Ki,CHEMBL2003768,CHEMBL1201862
N#CCOc1ccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Br)cc1,199.53,0.0,0.0,1,0,Ki,CHEMBL1987034,CHEMBL1201862
c1ccc(Nc2ncnc3ccccc23)cc1,5011.87,0.0,0.0,1,0,Ki,CHEMBL289959,CHEMBL1201862
NS(=O)(=O)c1cccc(Nc2ncc3ccn(-c4ccccc4)c3n2)c1,1584.89,0.0,0.0,1,0,Ki,CHEMBL1988163,CHEMBL1201862
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,19.95,0.0,0.0,1,0,Ki,CHEMBL553,CHEMBL1201862
CC(C)Oc1ccc(-c2noc(-c3ccc(NC4CCC(C(=O)O)C4)cc3)n2)cc1C(F)(F)F,1000.0,0.0,0.0,1,0,Ki,CHEMBL1981947,CHEMBL1201862
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,398.11,0.0,0.0,1,0,Ki,CHEMBL491473,CHEMBL1201862
CNC(=O)COc1ccc(Nc2nc(Nc3ccc(C)c(S(N)(=O)=O)c3)ncc2F)cc1,1258.93,0.0,0.0,1,0,Ki,CHEMBL1978099,CHEMBL1201862
O=C1CCCN1Cc1ccc2c(c1)[nH]c(=O)c1cccn12,39.81,0.0,0.0,1,0,Ki,CHEMBL539474,CHEMBL1201862
CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,125.89,0.0,0.0,2,0,Ki,CHEMBL1972584,CHEMBL1201862
O=C1CC(c2ccc(Cl)cc2Cl)Cc2nc3cc(Cl)ccc3c(O)c21,630.96,0.0,0.0,1,0,Ki,CHEMBL326282,CHEMBL1201862
Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,316.23,0.0,0.0,1,0,Ki,CHEMBL1971943,CHEMBL1201862
CNC(=O)C=Cc1cnc(N)c2c(-c3cc(F)c4[nH]c(C)cc4c3)csc12,1000.0,0.0,0.0,1,0,Ki,CHEMBL2006778,CHEMBL1201862
CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)csc12,125.89,0.0,0.0,1,0,Ki,CHEMBL1982476,CHEMBL1201862
