smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
NC[C@H](O)c1ccc(O)c(O)c1,263.03,0.0,0.0,1,0,Ki,CHEMBL1437,CHEMBL1129439
CS(=O)(=O)Nc1c(O)ccc2c1CCC[C@H]2C1=NCCN1,2818.38,0.0,0.0,1,0,Ki,CHEMBL336161,CHEMBL1129439
CS(=O)(=O)Nc1c(O)ccc2c1CCC[C@@H]2C1=NCCN1,17378.01,0.0,0.0,1,0,Ki,CHEMBL133451,CHEMBL1129439
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,204.17,0.0,0.0,1,0,Ki,CHEMBL762,CHEMBL1129439
CNC[C@H](O)c1cccc(O)c1,1258.93,0.0,0.0,1,0,Ki,CHEMBL1215,CHEMBL1129439
COc1ccc(OC)c(C(O)CN)c1,6918.31,0.0,0.0,3,1,Ki,CHEMBL1076,"CHEMBL1148329,CHEMBL3046380"
CC(N)C(O)c1ccccc1,9549.93,0.0,0.0,2,0,Ki,CHEMBL61006,"CHEMBL1148329,CHEMBL3046380"
Nc1cccc2c1CCCC2c1c[nH]cn1,524.81,0.0,0.0,2,0,Ki,CHEMBL323402,"CHEMBL1148329,CHEMBL3046380"
O=S(=O)(Nc1cccc2c1CCCC2c1c[nH]cn1)c1ccc2ccccc2c1,213.8,0.0,0.0,1,0,Ki,CHEMBL112814,CHEMBL1148329
COC(=O)Nc1cccc2c1CCCC2c1c[nH]cn1,10000.0,0.0,0.0,2,0,Ki,CHEMBL109827,"CHEMBL1148329,CHEMBL3046380"
COc1ccc2c(c1NS(C)(=O)=O)CCCC2c1c[nH]cn1,1698.24,0.0,0.0,1,0,Ki,CHEMBL110976,CHEMBL1148329
CS(=O)(=O)Nc1cccc2c1CCCC2c1c[nH]cn1,4677.35,0.0,0.0,2,0,Ki,CHEMBL111554,"CHEMBL1148329,CHEMBL3046380"
CS(=O)(=O)Nc1cccc2c1CCC=C2c1c[nH]cn1,10471.29,0.0,0.0,1,0,Ki,CHEMBL3350265,CHEMBL1148329
CCS(=O)(=O)Nc1cccc2c1CCC2c1c[nH]cn1,1995.26,0.0,0.0,2,0,Ki,CHEMBL111771,"CHEMBL1148329,CHEMBL3046380"
CCS(=O)(=O)Nc1cccc(Cc2c[nH]cn2)c1,891.25,0.0,0.0,3,1,Ki,CHEMBL326702,"CHEMBL1148329,CHEMBL3046380"
Oc1cccc2c1CCCC2c1c[nH]cn1,144.54,0.0,0.0,1,0,Ki,CHEMBL317912,CHEMBL1148329
