smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
Nc1ncnc2onc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,1258.93,0.0,0.0,1,0,Ki,CHEMBL213505,CHEMBL1201862
N#CCOc1ccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Br)cc1,100.0,0.0,0.0,1,0,Ki,CHEMBL1987034,CHEMBL1201862
CCCn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,316.23,0.0,0.0,1,0,Ki,CHEMBL1993941,CHEMBL1201862
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,125.89,0.0,0.0,1,0,Ki,CHEMBL2005886,CHEMBL1201862
NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccc[nH]2)C(=O)N3)c1)Cc1ccccc1,1995.26,0.0,0.0,1,0,Ki,CHEMBL1980407,CHEMBL1201862
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,501.19,0.0,0.0,1,0,Ki,CHEMBL1968380,CHEMBL1201862
CN1c2ccc(N)cc2C(c2ccccc2)c2cc(N)ccc21,794.33,0.0,0.0,1,0,Ki,CHEMBL1991734,CHEMBL1201862
Nc1n[nH]c2ncc(Br)cc12,19952.62,0.0,0.0,1,0,Ki,CHEMBL2002105,CHEMBL1201862
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,5011.87,0.0,0.0,1,0,Ki,CHEMBL223360,CHEMBL1201862
CCCCN(CCC#N)C(=O)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1,501.19,0.0,0.0,1,0,Ki,CHEMBL1983348,CHEMBL1201862
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,5011.87,0.0,0.0,1,0,Ki,CHEMBL1976040,CHEMBL1201862
Nc1ncnc2c1C(=O)Nc1ccccc1N2,15848.93,0.0,0.0,1,0,Ki,CHEMBL1980671,CHEMBL1201862
c1ccc2c(c1)Cc1c[nH]nc1-2,63095.73,0.0,0.0,1,0,Ki,CHEMBL1989423,CHEMBL1201862
Cc1ccnc(Nc2cc(C)nc(-c3ccccc3)n2)c1,5011.87,0.0,0.0,1,0,Ki,CHEMBL1985367,CHEMBL1201862
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1nc(N2CCNCC2)nc2ccccc12,1995.26,0.0,0.0,1,0,Ki,CHEMBL1996510,CHEMBL1201862
CCN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,79.43,0.0,0.0,1,0,Ki,CHEMBL1967998,CHEMBL1201862
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCNS(C)(=O)=O)cnc(N)c34)cc2)c1,316.23,0.0,0.0,1,0,Ki,CHEMBL1994321,CHEMBL1201862
