smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
c1cc2[nH]ncc2cc1-c1c[nH]nn1,69911.0,0.0,0.0,1,0,Ki,CHEMBL1682344,CHEMBL1681644
Fc1ccccc1Cn1cc(-c2ccc3[nH]ncc3c2)nn1,13090.0,0.0,0.0,1,0,Ki,CHEMBL1682350,CHEMBL1681644
Clc1cccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c1Cl,67636.0,0.0,0.0,1,0,Ki,CHEMBL1682354,CHEMBL1681644
Nc1n[nH]c2ccc(-c3cc(Cc4ccccc4)no3)cc12,3588.0,0.0,0.0,1,0,Ki,CHEMBL1682358,CHEMBL1681644
N#CCOc1ccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Br)cc1,15.85,0.0,0.0,1,0,Ki,CHEMBL1987034,CHEMBL1201862
CCCn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,3981.07,0.0,0.0,1,0,Ki,CHEMBL1993941,CHEMBL1201862
COc1cccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)c1,794.33,0.0,0.0,1,0,Ki,CHEMBL1980435,CHEMBL1201862
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,158.49,0.0,0.0,1,0,Ki,CHEMBL2005886,CHEMBL1201862
NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccc[nH]2)C(=O)N3)c1)Cc1ccccc1,31.62,0.0,0.0,1,0,Ki,CHEMBL1980407,CHEMBL1201862
NC1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,316.23,0.0,0.0,1,0,Ki,CHEMBL1966628,CHEMBL1201862
NC1CCCCC1Nc1nccc(-c2c[nH]c3ncccc23)n1,100.0,0.0,0.0,1,0,Ki,CHEMBL1995813,CHEMBL1201862
O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3cn[nH]c3c2)n1,1258.93,0.0,0.0,1,0,Ki,CHEMBL244378,CHEMBL1201862
OC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,25.12,0.0,0.0,2,0,Ki,CHEMBL1986943,CHEMBL1201862
CC(C)(CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1)CNS(C)(=O)=O,3162.28,0.0,0.0,1,0,Ki,CHEMBL1971172,CHEMBL1201862
CN1c2ccc(N)cc2C(c2ccccc2)c2cc(N)ccc21,1258.93,0.0,0.0,1,0,Ki,CHEMBL1991734,CHEMBL1201862
Nc1n[nH]c2ncc(Br)cc12,63095.73,0.0,0.0,1,0,Ki,CHEMBL2002105,CHEMBL1201862
CCCCN(CCC#N)C(=O)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1,63.1,0.0,0.0,1,0,Ki,CHEMBL1983348,CHEMBL1201862
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,2511.89,0.0,0.0,1,0,Ki,CHEMBL1976040,CHEMBL1201862
NS(=O)(=O)c1cccc(Nc2ncc3ccn(-c4ccccc4)c3n2)c1,501.19,0.0,0.0,1,0,Ki,CHEMBL1988163,CHEMBL1201862
CCOC(=O)Cc1nc2c3cc(Br)ccc3[nH]c(=O)n2n1,3981.07,0.0,0.0,1,0,Ki,CHEMBL1974480,CHEMBL1201862
Nc1ncnc2c1C(=O)Nc1ccccc1N2,63095.73,0.0,0.0,1,0,Ki,CHEMBL1980671,CHEMBL1201862
NC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1,19.95,0.0,0.0,1,0,Ki,CHEMBL1983589,CHEMBL1201862
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1nc(N2CCNCC2)nc2ccccc12,1995.26,0.0,0.0,1,0,Ki,CHEMBL1996510,CHEMBL1201862
CS(=O)(=O)NCCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,501.19,0.0,0.0,1,0,Ki,CHEMBL2005718,CHEMBL1201862
CCN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,125.89,0.0,0.0,1,0,Ki,CHEMBL1967998,CHEMBL1201862
Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(C#N)ccc21,3981.07,0.0,0.0,1,0,Ki,CHEMBL1978562,CHEMBL1201862
Cc1ccnc2[nH]c3cc(C(C)C)ccc3c(=O)c12,1995.26,0.0,0.0,1,0,Ki,CHEMBL1989471,CHEMBL1201862
COc1ccc(CN(C)C)cc1Nc1nccc(-c2c(-c3cccc(NC(=O)Cc4ccccc4)c3)nc3sccn23)n1,3162.28,0.0,0.0,1,0,Ki,CHEMBL1966842,CHEMBL1201862
CC(O)Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,1584.89,0.0,0.0,1,0,Ki,CHEMBL2002165,CHEMBL1201862
CC(C)(CN)CNc1cc(-c2c[nH]c3ncccc23)cc(F)n1,630.96,0.0,0.0,1,0,Ki,CHEMBL1987261,CHEMBL1201862
Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3I)cc12,1584.89,0.0,0.0,1,0,Ki,CHEMBL1975128,CHEMBL1201862
Cc1ccc(-c2cc3c(NCCN)ccc(C(N)=O)c3[nH]2)cc1,1000.0,0.0,0.0,1,0,Ki,CHEMBL1996048,CHEMBL1201862
Nc1n[nH]c2cccc(-c3ccc(F)cc3)c12,50118.72,0.0,0.0,1,0,Ki,CHEMBL1971519,CHEMBL1201862
COc1ccc(C2=NNc3cccc4c(OC)ccc2c34)cc1OC,1995.26,0.0,0.0,1,0,Ki,CHEMBL1997335,CHEMBL1201862
CNC(=O)COc1ccc(Nc2nc(Nc3ccc(C)c(S(N)(=O)=O)c3)ncc2F)cc1,5011.87,0.0,0.0,1,0,Ki,CHEMBL1978099,CHEMBL1201862
COC(=O)c1c(-c2ccc(NC(=O)Nc3ccccc3)cc2)c2c(N)ncnn2c1C,3162.28,0.0,0.0,1,0,Ki,CHEMBL1977041,CHEMBL1201862
