smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C/c1ccc(-c2ccc(C(=O)O)c(Cl)c2)o1,1100.0,0.0,0.0,1,0,Ki,CHEMBL192519,CHEMBL1143561
O=C(/C=C/c1nc2ccccc2[nH]1)c1c(O)nc2ccc(Cl)cc2c1-c1ccccc1,3900.0,0.0,0.0,1,0,Ki,CHEMBL190313,CHEMBL1143561
O=C(O)c1cc(-c2ccc(C=C3C(=O)c4ccccc4C3=O)o2)ccc1O,20800.0,0.0,0.0,1,0,Ki,CHEMBL175828,CHEMBL1143561
O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12,4500.0,0.0,0.0,1,0,Ki,CHEMBL104264,CHEMBL1143561
Cc1n[nH]c2ccc(-c3cncc(OC[C@H](N)Cc4ccccc4)c3)cc12,626.0,0.0,0.0,1,0,Ki,CHEMBL212157,CHEMBL1137422
Cc1n[nH]c2ccc(-c3cncc(SC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,244.0,0.0,0.0,1,0,Ki,CHEMBL378759,CHEMBL1137422
Cc1n[nH]c2ccc(-c3cncc(NC[C@@H](N)Cc4ccccc4)c3)cc12,8.3,0.0,0.0,1,0,Ki,CHEMBL207338,CHEMBL1137422
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)CCCc4ccccc4)c3)cc12,70.6,0.0,0.0,1,0,Ki,CHEMBL211186,CHEMBL1137422
Cc1n[nH]c2ccc(-c3cncc(OCCC[C@@H](N)Cc4ccccc4)c3)cc12,197.0,0.0,0.0,1,0,Ki,CHEMBL212098,CHEMBL1137422
Cc1n[nH]c2ccc(-c3cncc(OCC[C@@H](N)Cc4ccccc4)c3)cc12,289.0,0.0,0.0,1,0,Ki,CHEMBL211084,CHEMBL1137422
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)c4ccccc4)c3)cc12,233.0,0.0,0.0,1,0,Ki,CHEMBL378870,CHEMBL1137422
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)CC4CCCCC4)c3)cc12,368.0,0.0,0.0,1,0,Ki,CHEMBL212259,CHEMBL1137422
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccncc4)c3)cc12,3282.0,0.0,0.0,1,0,Ki,CHEMBL208612,CHEMBL1137422
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,11.0,0.0,0.0,1,0,Ki,CHEMBL379218,CHEMBL1137422
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cnc5ccccc5c4)c3)cc12,185.0,0.0,0.0,1,0,Ki,CHEMBL379868,CHEMBL1137422
COc1ccc2ccccc2c1C[C@H](N)COc1cncc(-c2ccc3[nH]nc(C)c3c2)c1,1.1,0.0,0.0,1,0,Ki,CHEMBL210403,CHEMBL1137422
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc5ccccc45)c3)cc12,8.3,0.0,0.0,1,0,Ki,CHEMBL210349,CHEMBL1137422
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc5ccccc5c4)c3)cc12,3.2,0.0,0.0,1,0,Ki,CHEMBL210740,CHEMBL1137422
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4csc5ccccc45)c3)cc12,6.6,0.0,0.0,1,0,Ki,CHEMBL263510,CHEMBL1137422
Cc1[nH]c2ccccc2c1C[C@H](N)COc1cncc(-c2ccc3[nH]nc(C)c3c2)c1,2.1,0.0,0.0,1,0,Ki,CHEMBL208790,CHEMBL1137422
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,0.16,0.0,0.0,3,0,Ki,CHEMBL379300,"CHEMBL1137422,CHEMBL1250448,CHEMBL5131375"
N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)CC1CCCCC1,672.0,0.0,0.0,1,0,Ki,CHEMBL209638,CHEMBL1137422
N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)c1ccccc1,465.0,0.0,0.0,1,0,Ki,CHEMBL207373,CHEMBL1137422
N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1ccncc1,1525.0,0.0,0.0,1,0,Ki,CHEMBL209358,CHEMBL1137422
N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1ccccc1,89.6,0.0,0.0,1,0,Ki,CHEMBL210020,CHEMBL1137422
N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1cnc2ccccc2c1,85.0,0.0,0.0,1,0,Ki,CHEMBL437122,CHEMBL1137422
N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1ccc2ccccc2c1,3.5,0.0,0.0,1,0,Ki,CHEMBL211018,CHEMBL1137422
N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1csc2ccccc12,63.7,0.0,0.0,1,0,Ki,CHEMBL211865,CHEMBL1137422
N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1n[nH]c2ccccc12,6.8,0.0,0.0,1,0,Ki,CHEMBL211827,CHEMBL1137422
